"Time","Diffus","Global 0°","Global 45°","Global 60°","Global 30°","ClearSky 0° F"
2023-01-05 00:20:00,-2.41 W/m²,-1.97 W/m²,-938 mW/m²,-1.02 W/m²,-2.33 W/m²,0 W/m²
2023-01-05 00:25:00,-2.46 W/m²,-1.94 W/m²,-1.00 W/m²,-1.04 W/m²,-2.33 W/m²,0 W/m²
2023-01-05 00:30:00,-2.53 W/m²,-2.03 W/m²,-1.00 W/m²,-994 mW/m²,-2.37 W/m²,0 W/m²
2023-01-05 00:35:00,-2.49 W/m²,-2.03 W/m²,-1.03 W/m²,-1.08 W/m²,-2.35 W/m²,0 W/m²
2023-01-05 00:40:00,-2.50 W/m²,-1.95 W/m²,-869 mW/m²,-864 mW/m²,-2.24 W/m²,0 W/m²
2023-01-05 00:45:00,-2.50 W/m²,-2.00 W/m²,-996 mW/m²,-979 mW/m²,-2.39 W/m²,0 W/m²
2023-01-05 00:50:00,-2.43 W/m²,-1.93 W/m²,-986 mW/m²,-1.01 W/m²,-2.33 W/m²,0 W/m²
2023-01-05 00:55:00,-2.34 W/m²,-1.87 W/m²,-989 mW/m²,-975 mW/m²,-2.18 W/m²,0 W/m²
2023-01-05 01:00:00,-2.31 W/m²,-1.75 W/m²,-993 mW/m²,-776 mW/m²,-1.90 W/m²,0 W/m²
2023-01-05 01:05:00,-2.28 W/m²,-1.80 W/m²,-1.04 W/m²,-715 mW/m²,-1.89 W/m²,0 W/m²
2023-01-05 01:10:00,-2.30 W/m²,-1.83 W/m²,-976 mW/m²,-642 mW/m²,-1.85 W/m²,0 W/m²
2023-01-05 01:15:00,-2.12 W/m²,-1.67 W/m²,-779 mW/m²,-524 mW/m²,-1.77 W/m²,0 W/m²
2023-01-05 01:20:00,-1.99 W/m²,-1.50 W/m²,-641 mW/m²,-287 mW/m²,-1.68 W/m²,0 W/m²
2023-01-05 01:25:00,-1.76 W/m²,-1.30 W/m²,-679 mW/m²,-206 mW/m²,-1.51 W/m²,0 W/m²
2023-01-05 01:30:00,-1.62 W/m²,-1.11 W/m²,-700 mW/m²,11.5 mW/m²,-1.09 W/m²,0 W/m²
2023-01-05 01:35:00,-1.84 W/m²,-1.28 W/m²,-838 mW/m²,57.3 mW/m²,-1.23 W/m²,0 W/m²
2023-01-05 01:40:00,-2.13 W/m²,-1.63 W/m²,-1.10 W/m²,-245 mW/m²,-1.67 W/m²,0 W/m²
2023-01-05 01:45:00,-2.44 W/m²,-2.04 W/m²,-1.30 W/m²,-604 mW/m²,-2.18 W/m²,0 W/m²
2023-01-05 01:50:00,-2.46 W/m²,-2.09 W/m²,-1.40 W/m²,-860 mW/m²,-2.30 W/m²,0 W/m²
2023-01-05 01:55:00,-2.53 W/m²,-2.11 W/m²,-1.29 W/m²,-761 mW/m²,-2.01 W/m²,0 W/m²
2023-01-05 02:00:00,-2.56 W/m²,-2.24 W/m²,-1.50 W/m²,-1.04 W/m²,-2.34 W/m²,0 W/m²
2023-01-05 02:05:00,-2.60 W/m²,-2.26 W/m²,-1.52 W/m²,-1.06 W/m²,-2.34 W/m²,0 W/m²
2023-01-05 02:10:00,-2.65 W/m²,-2.26 W/m²,-1.44 W/m²,-971 mW/m²,-2.31 W/m²,0 W/m²
2023-01-05 02:15:00,-2.54 W/m²,-2.16 W/m²,-1.55 W/m²,-1.03 W/m²,-2.18 W/m²,0 W/m²
2023-01-05 02:20:00,-2.52 W/m²,-2.08 W/m²,-1.44 W/m²,-837 mW/m²,-2.05 W/m²,0 W/m²
2023-01-05 02:25:00,-2.49 W/m²,-2.02 W/m²,-1.26 W/m²,-654 mW/m²,-1.93 W/m²,0 W/m²
2023-01-05 02:30:00,-2.27 W/m²,-1.84 W/m²,-1.02 W/m²,-482 mW/m²,-1.78 W/m²,0 W/m²
2023-01-05 02:35:00,-1.64 W/m²,-1.35 W/m²,-731 mW/m²,-237 mW/m²,-1.28 W/m²,0 W/m²
2023-01-05 02:40:00,-1.10 W/m²,-1.01 W/m²,-503 mW/m²,-134 mW/m²,-1.20 W/m²,0 W/m²
2023-01-05 02:45:00,-1.14 W/m²,-1.04 W/m²,-462 mW/m²,-168 mW/m²,-1.17 W/m²,0 W/m²
2023-01-05 02:50:00,-1.14 W/m²,-1.01 W/m²,-448 mW/m²,-164 mW/m²,-964 mW/m²,0 W/m²
2023-01-05 02:55:00,-1.21 W/m²,-1.11 W/m²,-624 mW/m²,-336 mW/m²,-1.16 W/m²,0 W/m²
2023-01-05 03:00:00,-1.58 W/m²,-1.39 W/m²,-679 mW/m²,-340 mW/m²,-1.14 W/m²,0 W/m²
2023-01-05 03:05:00,-1.55 W/m²,-1.42 W/m²,-455 mW/m²,-226 mW/m²,-1.27 W/m²,0 W/m²
2023-01-05 03:10:00,-1.79 W/m²,-1.54 W/m²,-858 mW/m²,-642 mW/m²,-1.71 W/m²,0 W/m²
2023-01-05 03:15:00,-2.30 W/m²,-1.95 W/m²,-1.25 W/m²,-868 mW/m²,-2.11 W/m²,0 W/m²
2023-01-05 03:20:00,-2.43 W/m²,-2.11 W/m²,-1.00 W/m²,-826 mW/m²,-2.19 W/m²,0 W/m²
2023-01-05 03:25:00,-2.39 W/m²,-2.03 W/m²,-979 mW/m²,-772 mW/m²,-2.04 W/m²,0 W/m²
2023-01-05 03:30:00,-2.10 W/m²,-1.87 W/m²,-858 mW/m²,-585 mW/m²,-1.73 W/m²,0 W/m²
2023-01-05 03:35:00,-2.13 W/m²,-1.91 W/m²,-855 mW/m²,-600 mW/m²,-1.81 W/m²,0 W/m²
2023-01-05 03:40:00,-2.18 W/m²,-1.90 W/m²,-862 mW/m²,-516 mW/m²,-1.74 W/m²,0 W/m²
2023-01-05 03:45:00,-2.08 W/m²,-1.89 W/m²,-872 mW/m²,-612 mW/m²,-1.80 W/m²,0 W/m²
2023-01-05 03:50:00,-2.26 W/m²,-1.99 W/m²,-1.07 W/m²,-917 mW/m²,-2.02 W/m²,0 W/m²
2023-01-05 03:55:00,-2.54 W/m²,-2.19 W/m²,-1.29 W/m²,-1.11 W/m²,-2.17 W/m²,0 W/m²
2023-01-05 04:00:00,-2.55 W/m²,-2.25 W/m²,-1.27 W/m²,-1.13 W/m²,-2.17 W/m²,0 W/m²
2023-01-05 04:05:00,-2.37 W/m²,-2.24 W/m²,-1.37 W/m²,-1.17 W/m²,-2.06 W/m²,0 W/m²
2023-01-05 04:10:00,-2.33 W/m²,-2.05 W/m²,-1.06 W/m²,-845 mW/m²,-1.86 W/m²,0 W/m²
2023-01-05 04:15:00,-2.33 W/m²,-2.04 W/m²,-1.14 W/m²,-982 mW/m²,-1.92 W/m²,0 W/m²
2023-01-05 04:20:00,-2.32 W/m²,-1.95 W/m²,-1.18 W/m²,-1.09 W/m²,-1.72 W/m²,0 W/m²
2023-01-05 04:25:00,-2.27 W/m²,-1.89 W/m²,-996 mW/m²,-1.01 W/m²,-1.53 W/m²,0 W/m²
2023-01-05 04:30:00,-2.35 W/m²,-2.10 W/m²,-1.13 W/m²,-1.12 W/m²,-1.92 W/m²,0 W/m²
2023-01-05 04:35:00,-2.41 W/m²,-2.05 W/m²,-1.14 W/m²,-1.22 W/m²,-1.76 W/m²,0 W/m²
2023-01-05 04:40:00,-2.48 W/m²,-2.21 W/m²,-1.12 W/m²,-1.28 W/m²,-1.89 W/m²,0 W/m²
2023-01-05 04:45:00,-2.75 W/m²,-2.38 W/m²,-1.23 W/m²,-1.46 W/m²,-2.01 W/m²,0 W/m²
2023-01-05 04:50:00,-2.30 W/m²,-1.95 W/m²,-1.00 W/m²,-1.36 W/m²,-1.29 W/m²,0 W/m²
2023-01-05 04:55:00,-1.42 W/m²,-1.09 W/m²,-545 mW/m²,-887 mW/m²,-441 mW/m²,0 W/m²
2023-01-05 05:00:00,-1.25 W/m²,-1.03 W/m²,-558 mW/m²,-814 mW/m²,-878 mW/m²,0 W/m²
2023-01-05 05:05:00,-1.96 W/m²,-1.70 W/m²,-979 mW/m²,-1.27 W/m²,-1.37 W/m²,0 W/m²
2023-01-05 05:10:00,-2.43 W/m²,-2.17 W/m²,-1.33 W/m²,-1.51 W/m²,-1.99 W/m²,0 W/m²
2023-01-05 05:15:00,-2.32 W/m²,-2.04 W/m²,-1.37 W/m²,-1.44 W/m²,-1.98 W/m²,0 W/m²
2023-01-05 05:20:00,-2.64 W/m²,-2.40 W/m²,-1.61 W/m²,-1.53 W/m²,-2.55 W/m²,0 W/m²
2023-01-05 05:25:00,-2.73 W/m²,-2.37 W/m²,-1.71 W/m²,-1.84 W/m²,-2.25 W/m²,0 W/m²
2023-01-05 05:30:00,-3.08 W/m²,-2.78 W/m²,-1.79 W/m²,-1.88 W/m²,-2.84 W/m²,0 W/m²
2023-01-05 05:35:00,-3.34 W/m²,-2.94 W/m²,-1.87 W/m²,-1.97 W/m²,-2.77 W/m²,0 W/m²
2023-01-05 05:40:00,-3.45 W/m²,-3.14 W/m²,-1.96 W/m²,-2.01 W/m²,-3.12 W/m²,0 W/m²
2023-01-05 05:45:00,-3.26 W/m²,-2.82 W/m²,-1.91 W/m²,-1.98 W/m²,-2.69 W/m²,0 W/m²
2023-01-05 05:50:00,-3.06 W/m²,-2.73 W/m²,-1.76 W/m²,-1.92 W/m²,-2.77 W/m²,0 W/m²
2023-01-05 05:55:00,-3.13 W/m²,-2.78 W/m²,-1.84 W/m²,-1.75 W/m²,-2.80 W/m²,0 W/m²
2023-01-05 06:00:00,-3.07 W/m²,-2.71 W/m²,-1.74 W/m²,-1.67 W/m²,-2.64 W/m²,0 W/m²
2023-01-05 06:05:00,-3.11 W/m²,-2.76 W/m²,-1.81 W/m²,-1.90 W/m²,-2.76 W/m²,0 W/m²
2023-01-05 06:10:00,-2.93 W/m²,-2.55 W/m²,-1.71 W/m²,-1.88 W/m²,-2.33 W/m²,0 W/m²
2023-01-05 06:15:00,-2.76 W/m²,-2.43 W/m²,-1.39 W/m²,-1.69 W/m²,-1.92 W/m²,0 W/m²
2023-01-05 06:20:00,-2.88 W/m²,-2.61 W/m²,-1.29 W/m²,-1.59 W/m²,-2.12 W/m²,0 W/m²
2023-01-05 06:25:00,-2.88 W/m²,-2.53 W/m²,-1.17 W/m²,-1.30 W/m²,-2.21 W/m²,0 W/m²
2023-01-05 06:30:00,-2.07 W/m²,-1.75 W/m²,-572 mW/m²,-837 mW/m²,-1.18 W/m²,0 W/m²
2023-01-05 06:35:00,-1.17 W/m²,-879 mW/m²,441 mW/m²,141 mW/m²,-210 mW/m²,0 W/m²
2023-01-05 06:40:00,-91.0 mW/m²,170 mW/m²,1.95 W/m²,1.48 W/m²,1.07 W/m²,0 W/m²
2023-01-05 06:45:00,1.87 W/m²,2.06 W/m²,3.44 W/m²,2.91 W/m²,2.87 W/m²,0 W/m²
2023-01-05 06:50:00,2.92 W/m²,3.06 W/m²,4.51 W/m²,4.01 W/m²,3.62 W/m²,5.36 µW/m²
2023-01-05 06:55:00,6.34 W/m²,6.58 W/m²,7.88 W/m²,7.05 W/m²,7.24 W/m²,706 mW/m²
2023-01-05 07:00:00,15.4 W/m²,15.4 W/m²,17.3 W/m²,15.5 W/m²,16.7 W/m²,4.43 W/m²
2023-01-05 07:05:00,24.5 W/m²,24.4 W/m²,27.4 W/m²,25.1 W/m²,26.9 W/m²,10.5 W/m²
2023-01-05 07:10:00,34.9 W/m²,34.5 W/m²,37.2 W/m²,33.6 W/m²,37.4 W/m²,18.1 W/m²
2023-01-05 07:15:00,32.5 W/m²,32.4 W/m²,37.0 W/m²,33.7 W/m²,36.7 W/m²,26.9 W/m²
2023-01-05 07:20:00,37.6 W/m²,37.5 W/m²,43.6 W/m²,39.8 W/m²,43.0 W/m²,36.4 W/m²
2023-01-05 07:25:00,46.6 W/m²,46.7 W/m²,56.7 W/m²,52.1 W/m²,55.7 W/m²,46.4 W/m²
2023-01-05 07:30:00,57.7 W/m²,66.0 W/m²,110 W/m²,103 W/m²,101 W/m²,57.0 W/m²
2023-01-05 07:35:00,52.2 W/m²,92.8 W/m²,256 W/m²,251 W/m²,221 W/m²,67.8 W/m²
2023-01-05 07:40:00,43.1 W/m²,92.7 W/m²,276 W/m²,272 W/m²,237 W/m²,79.0 W/m²
2023-01-05 07:45:00,38.5 W/m²,75.5 W/m²,205 W/m²,203 W/m²,179 W/m²,90.2 W/m²
2023-01-05 07:50:00,41.6 W/m²,41.3 W/m²,40.1 W/m²,36.7 W/m²,41.2 W/m²,102 W/m²
2023-01-05 07:55:00,49.1 W/m²,48.3 W/m²,40.1 W/m²,35.5 W/m²,42.5 W/m²,113 W/m²
2023-01-05 08:00:00,49.7 W/m²,48.8 W/m²,39.2 W/m²,34.5 W/m²,42.1 W/m²,125 W/m²
2023-01-05 08:05:00,46.1 W/m²,45.2 W/m²,37.1 W/m²,33.1 W/m²,39.7 W/m²,136 W/m²
2023-01-05 08:10:00,47.7 W/m²,46.9 W/m²,40.7 W/m²,36.6 W/m²,42.7 W/m²,148 W/m²
2023-01-05 08:15:00,50.6 W/m²,49.9 W/m²,43.3 W/m²,39.0 W/m²,45.6 W/m²,159 W/m²
2023-01-05 08:20:00,62.5 W/m²,61.6 W/m²,54.9 W/m²,49.6 W/m²,57.4 W/m²,170 W/m²
2023-01-05 08:25:00,78.1 W/m²,76.9 W/m²,67.1 W/m²,59.8 W/m²,71.0 W/m²,182 W/m²
2023-01-05 08:30:00,76.8 W/m²,75.8 W/m²,61.5 W/m²,54.0 W/m²,66.0 W/m²,193 W/m²
2023-01-05 08:35:00,68.4 W/m²,67.6 W/m²,55.2 W/m²,49.7 W/m²,58.7 W/m²,204 W/m²
2023-01-05 08:40:00,70.4 W/m²,69.3 W/m²,62.2 W/m²,56.6 W/m²,64.4 W/m²,215 W/m²
2023-01-05 08:45:00,84.5 W/m²,83.0 W/m²,71.6 W/m²,64.1 W/m²,75.5 W/m²,225 W/m²
2023-01-05 08:50:00,95.7 W/m²,94.1 W/m²,82.3 W/m²,74.6 W/m²,86.8 W/m²,236 W/m²
2023-01-05 08:55:00,114 W/m²,112 W/m²,100 W/m²,90.6 W/m²,106 W/m²,246 W/m²
2023-01-05 09:00:00,109 W/m²,107 W/m²,93.3 W/m²,83.5 W/m²,98.6 W/m²,256 W/m²
2023-01-05 09:05:00,103 W/m²,102 W/m²,89.2 W/m²,80.4 W/m²,93.8 W/m²,266 W/m²
2023-01-05 09:10:00,105 W/m²,103 W/m²,88.8 W/m²,80.3 W/m²,93.7 W/m²,275 W/m²
2023-01-05 09:15:00,118 W/m²,116 W/m²,106 W/m²,96.0 W/m²,111 W/m²,284 W/m²
2023-01-05 09:20:00,121 W/m²,119 W/m²,111 W/m²,101 W/m²,115 W/m²,293 W/m²
2023-01-05 09:25:00,120 W/m²,118 W/m²,103 W/m²,92.6 W/m²,109 W/m²,302 W/m²
2023-01-05 09:30:00,129 W/m²,127 W/m²,115 W/m²,105 W/m²,120 W/m²,311 W/m²
2023-01-05 09:35:00,160 W/m²,157 W/m²,149 W/m²,136 W/m²,155 W/m²,319 W/m²
2023-01-05 09:40:00,157 W/m²,155 W/m²,144 W/m²,130 W/m²,150 W/m²,327 W/m²
2023-01-05 09:45:00,147 W/m²,145 W/m²,134 W/m²,122 W/m²,141 W/m²,334 W/m²
2023-01-05 09:50:00,145 W/m²,143 W/m²,131 W/m²,119 W/m²,137 W/m²,341 W/m²
2023-01-05 09:55:00,162 W/m²,171 W/m²,178 W/m²,165 W/m²,182 W/m²,348 W/m²
2023-01-05 10:00:00,150 W/m²,148 W/m²,136 W/m²,123 W/m²,142 W/m²,355 W/m²
2023-01-05 10:05:00,146 W/m²,145 W/m²,134 W/m²,123 W/m²,140 W/m²,361 W/m²
2023-01-05 10:10:00,137 W/m²,135 W/m²,116 W/m²,105 W/m²,123 W/m²,367 W/m²
2023-01-05 10:15:00,158 W/m²,156 W/m²,143 W/m²,131 W/m²,149 W/m²,373 W/m²
2023-01-05 10:20:00,185 W/m²,183 W/m²,175 W/m²,159 W/m²,181 W/m²,378 W/m²
2023-01-05 10:25:00,167 W/m²,166 W/m²,155 W/m²,140 W/m²,161 W/m²,383 W/m²
2023-01-05 10:30:00,148 W/m²,146 W/m²,130 W/m²,116 W/m²,137 W/m²,387 W/m²
2023-01-05 10:35:00,114 W/m²,113 W/m²,95.2 W/m²,84.8 W/m²,101 W/m²,392 W/m²
2023-01-05 10:40:00,110 W/m²,109 W/m²,96.1 W/m²,85.9 W/m²,101 W/m²,395 W/m²
2023-01-05 10:45:00,96.9 W/m²,95.3 W/m²,81.9 W/m²,73.3 W/m²,86.2 W/m²,399 W/m²
2023-01-05 10:50:00,101 W/m²,99.7 W/m²,83.0 W/m²,73.9 W/m²,88.3 W/m²,402 W/m²
2023-01-05 10:55:00,113 W/m²,111 W/m²,99.3 W/m²,89.9 W/m²,104 W/m²,405 W/m²
2023-01-05 11:00:00,122 W/m²,120 W/m²,109 W/m²,98.7 W/m²,114 W/m²,407 W/m²
2023-01-05 11:05:00,131 W/m²,129 W/m²,104 W/m²,90.8 W/m²,112 W/m²,409 W/m²
2023-01-05 11:10:00,105 W/m²,103 W/m²,85.0 W/m²,75.2 W/m²,90.4 W/m²,410 W/m²
2023-01-05 11:15:00,87.3 W/m²,85.8 W/m²,72.6 W/m²,64.2 W/m²,77.0 W/m²,412 W/m²
2023-01-05 11:20:00,82.8 W/m²,81.6 W/m²,72.4 W/m²,65.0 W/m²,76.0 W/m²,412 W/m²
2023-01-05 11:25:00,92.0 W/m²,90.7 W/m²,76.5 W/m²,67.2 W/m²,81.6 W/m²,413 W/m²
2023-01-05 11:30:00,84.8 W/m²,83.5 W/m²,65.3 W/m²,56.4 W/m²,70.8 W/m²,413 W/m²
2023-01-05 11:35:00,64.4 W/m²,63.4 W/m²,54.4 W/m²,49.5 W/m²,57.1 W/m²,413 W/m²
2023-01-05 11:40:00,87.1 W/m²,86.0 W/m²,81.9 W/m²,75.1 W/m²,84.8 W/m²,412 W/m²
2023-01-05 11:45:00,121 W/m²,119 W/m²,111 W/m²,100 W/m²,116 W/m²,411 W/m²
2023-01-05 11:50:00,138 W/m²,136 W/m²,122 W/m²,108 W/m²,129 W/m²,409 W/m²
2023-01-05 11:55:00,114 W/m²,112 W/m²,88.6 W/m²,76.5 W/m²,96.1 W/m²,407 W/m²
2023-01-05 12:00:00,80.5 W/m²,79.1 W/m²,60.3 W/m²,52.3 W/m²,65.4 W/m²,405 W/m²
2023-01-05 12:05:00,54.4 W/m²,53.5 W/m²,45.7 W/m²,41.3 W/m²,47.9 W/m²,402 W/m²
2023-01-05 12:10:00,53.0 W/m²,52.3 W/m²,48.5 W/m²,44.8 W/m²,49.9 W/m²,399 W/m²
2023-01-05 12:15:00,67.7 W/m²,67.0 W/m²,60.4 W/m²,55.1 W/m²,63.1 W/m²,396 W/m²
2023-01-05 12:20:00,90.9 W/m²,90.0 W/m²,73.6 W/m²,64.7 W/m²,79.2 W/m²,392 W/m²
2023-01-05 12:25:00,69.0 W/m²,68.2 W/m²,55.0 W/m²,48.6 W/m²,59.0 W/m²,388 W/m²
2023-01-05 12:30:00,62.0 W/m²,61.3 W/m²,55.0 W/m²,49.8 W/m²,57.6 W/m²,384 W/m²
2023-01-05 12:35:00,77.2 W/m²,76.1 W/m²,63.0 W/m²,55.7 W/m²,67.6 W/m²,379 W/m²
2023-01-05 12:40:00,56.7 W/m²,55.8 W/m²,43.0 W/m²,38.1 W/m²,46.6 W/m²,374 W/m²
2023-01-05 12:45:00,52.5 W/m²,51.7 W/m²,46.8 W/m²,42.8 W/m²,48.5 W/m²,368 W/m²
2023-01-05 12:50:00,64.2 W/m²,63.5 W/m²,55.8 W/m²,50.2 W/m²,58.5 W/m²,362 W/m²
2023-01-05 12:55:00,63.2 W/m²,62.5 W/m²,54.4 W/m²,48.5 W/m²,57.5 W/m²,356 W/m²
2023-01-05 13:00:00,59.8 W/m²,59.2 W/m²,56.1 W/m²,51.9 W/m²,58.1 W/m²,350 W/m²
2023-01-05 13:05:00,85.9 W/m²,84.8 W/m²,74.6 W/m²,67.3 W/m²,78.8 W/m²,343 W/m²
2023-01-05 13:10:00,97.7 W/m²,96.3 W/m²,77.5 W/m²,67.8 W/m²,83.5 W/m²,336 W/m²
2023-01-05 13:15:00,74.8 W/m²,73.7 W/m²,57.6 W/m²,50.3 W/m²,62.1 W/m²,328 W/m²
2023-01-05 13:20:00,53.4 W/m²,52.5 W/m²,40.2 W/m²,34.9 W/m²,43.5 W/m²,320 W/m²
2023-01-05 13:25:00,32.0 W/m²,31.5 W/m²,27.4 W/m²,25.0 W/m²,28.5 W/m²,312 W/m²
2023-01-05 13:30:00,31.6 W/m²,31.1 W/m²,28.1 W/m²,25.4 W/m²,29.2 W/m²,304 W/m²
2023-01-05 13:35:00,26.8 W/m²,26.5 W/m²,24.4 W/m²,22.2 W/m²,25.2 W/m²,295 W/m²
2023-01-05 13:40:00,22.3 W/m²,22.0 W/m²,20.1 W/m²,18.1 W/m²,20.8 W/m²,286 W/m²
2023-01-05 13:45:00,19.5 W/m²,19.3 W/m²,18.8 W/m²,17.6 W/m²,19.2 W/m²,277 W/m²
2023-01-05 13:50:00,28.3 W/m²,28.0 W/m²,26.4 W/m²,24.2 W/m²,27.2 W/m²,267 W/m²
2023-01-05 13:55:00,39.3 W/m²,38.8 W/m²,32.0 W/m²,28.2 W/m²,34.2 W/m²,258 W/m²
2023-01-05 14:00:00,42.6 W/m²,42.0 W/m²,31.0 W/m²,27.2 W/m²,33.9 W/m²,248 W/m²
2023-01-05 14:05:00,43.4 W/m²,42.7 W/m²,33.3 W/m²,29.5 W/m²,35.8 W/m²,237 W/m²
2023-01-05 14:10:00,42.8 W/m²,42.4 W/m²,33.2 W/m²,29.5 W/m²,35.6 W/m²,227 W/m²
2023-01-05 14:15:00,39.5 W/m²,39.0 W/m²,30.5 W/m²,27.2 W/m²,32.8 W/m²,216 W/m²
2023-01-05 14:20:00,35.9 W/m²,35.5 W/m²,28.0 W/m²,25.5 W/m²,29.9 W/m²,206 W/m²
2023-01-05 14:25:00,38.5 W/m²,38.0 W/m²,29.9 W/m²,27.1 W/m²,32.1 W/m²,195 W/m²
2023-01-05 14:30:00,41.8 W/m²,41.2 W/m²,33.6 W/m²,30.7 W/m²,35.5 W/m²,184 W/m²
2023-01-05 14:35:00,44.3 W/m²,43.5 W/m²,35.7 W/m²,32.3 W/m²,37.9 W/m²,172 W/m²
2023-01-05 14:40:00,44.5 W/m²,43.7 W/m²,35.4 W/m²,31.5 W/m²,37.7 W/m²,161 W/m²
2023-01-05 14:45:00,38.0 W/m²,37.2 W/m²,28.8 W/m²,25.3 W/m²,31.0 W/m²,150 W/m²
2023-01-05 14:50:00,27.8 W/m²,27.2 W/m²,22.1 W/m²,19.7 W/m²,23.4 W/m²,138 W/m²
2023-01-05 14:55:00,30.4 W/m²,30.0 W/m²,25.4 W/m²,22.8 W/m²,27.0 W/m²,127 W/m²
2023-01-05 15:00:00,33.7 W/m²,33.3 W/m²,28.3 W/m²,25.1 W/m²,29.7 W/m²,115 W/m²
2023-01-05 15:05:00,32.9 W/m²,32.4 W/m²,26.2 W/m²,23.2 W/m²,28.1 W/m²,104 W/m²
2023-01-05 15:10:00,29.8 W/m²,29.3 W/m²,24.3 W/m²,21.5 W/m²,25.9 W/m²,92.2 W/m²
2023-01-05 15:15:00,24.0 W/m²,23.7 W/m²,20.0 W/m²,17.7 W/m²,21.0 W/m²,80.9 W/m²
2023-01-05 15:20:00,19.9 W/m²,19.7 W/m²,17.4 W/m²,15.4 W/m²,18.0 W/m²,69.8 W/m²
2023-01-05 15:25:00,15.3 W/m²,15.0 W/m²,12.4 W/m²,10.8 W/m²,13.2 W/m²,58.9 W/m²
2023-01-05 15:30:00,11.3 W/m²,11.1 W/m²,9.27 W/m²,8.21 W/m²,9.68 W/m²,48.3 W/m²
2023-01-05 15:35:00,9.06 W/m²,8.87 W/m²,8.24 W/m²,7.31 W/m²,8.27 W/m²,38.1 W/m²
2023-01-05 15:40:00,7.85 W/m²,7.66 W/m²,6.88 W/m²,6.01 W/m²,6.98 W/m²,28.5 W/m²
2023-01-05 15:45:00,6.25 W/m²,6.19 W/m²,5.13 W/m²,4.44 W/m²,5.21 W/m²,19.6 W/m²
2023-01-05 15:50:00,4.40 W/m²,4.33 W/m²,3.40 W/m²,2.84 W/m²,3.38 W/m²,11.8 W/m²
2023-01-05 15:55:00,1.24 W/m²,1.18 W/m²,565 mW/m²,375 mW/m²,163 mW/m²,5.36 W/m²
2023-01-05 16:00:00,-1.24 W/m²,-1.09 W/m²,-876 mW/m²,-814 mW/m²,-1.58 W/m²,1.13 W/m²
2023-01-05 16:05:00,-1.66 W/m²,-1.20 W/m²,-310 mW/m²,-241 mW/m²,-1.25 W/m²,3.66 mW/m²
2023-01-05 16:10:00,-633 mW/m²,-720 mW/m²,-617 mW/m²,-642 mW/m²,-1.25 W/m²,0 W/m²
2023-01-05 16:15:00,-819 mW/m²,-865 mW/m²,-1.07 W/m²,-1.13 W/m²,-1.49 W/m²,0 W/m²
2023-01-05 16:20:00,-1.76 W/m²,-1.39 W/m²,-1.03 W/m²,-1.06 W/m²,-1.56 W/m²,0 W/m²
2023-01-05 16:25:00,-1.56 W/m²,-1.27 W/m²,-769 mW/m²,-707 mW/m²,-1.54 W/m²,0 W/m²
2023-01-05 16:30:00,-1.19 W/m²,-1.12 W/m²,-851 mW/m²,-841 mW/m²,-1.32 W/m²,0 W/m²
2023-01-05 16:35:00,-1.21 W/m²,-1.05 W/m²,-772 mW/m²,-742 mW/m²,-1.26 W/m²,0 W/m²
2023-01-05 16:40:00,-1.30 W/m²,-1.14 W/m²,-851 mW/m²,-872 mW/m²,-1.16 W/m²,0 W/m²
2023-01-05 16:45:00,-1.06 W/m²,-862 mW/m²,-555 mW/m²,-497 mW/m²,-1.06 W/m²,0 W/m²
2023-01-05 16:50:00,-815 mW/m²,-809 mW/m²,-565 mW/m²,-558 mW/m²,-998 mW/m²,0 W/m²
2023-01-05 16:55:00,-947 mW/m²,-770 mW/m²,-576 mW/m²,-554 mW/m²,-900 mW/m²,0 W/m²
2023-01-05 17:00:00,-620 mW/m²,-535 mW/m²,-427 mW/m²,-352 mW/m²,-775 mW/m²,0 W/m²
2023-01-05 17:05:00,-782 mW/m²,-723 mW/m²,-441 mW/m²,-474 mW/m²,-771 mW/m²,0 W/m²
2023-01-05 17:10:00,-496 mW/m²,-472 mW/m²,-228 mW/m²,-241 mW/m²,-797 mW/m²,0 W/m²
2023-01-05 17:15:00,-827 mW/m²,-826 mW/m²,-400 mW/m²,-378 mW/m²,-814 mW/m²,0 W/m²
2023-01-05 17:20:00,-434 mW/m²,-560 mW/m²,-234 mW/m²,-15.3 mW/m²,-716 mW/m²,0 W/m²
2023-01-05 17:25:00,-153 mW/m²,-273 mW/m²,179 mW/m²,298 mW/m²,-317 mW/m²,0 W/m²
2023-01-05 17:30:00,691 mW/m²,340 mW/m²,610 mW/m²,703 mW/m²,-8.57 mW/m²,0 W/m²
2023-01-05 17:35:00,-136 mW/m²,-248 mW/m²,-162 mW/m²,-111 mW/m²,-514 mW/m²,0 W/m²
2023-01-05 17:40:00,-591 mW/m²,-645 mW/m²,-365 mW/m²,-356 mW/m²,-788 mW/m²,0 W/m²
2023-01-05 17:45:00,-310 mW/m²,-351 mW/m²,-62.0 mW/m²,-65.0 mW/m²,-484 mW/m²,0 W/m²
2023-01-05 17:50:00,-41.4 mW/m²,-53.2 mW/m²,162 mW/m²,80.3 mW/m²,-111 mW/m²,0 W/m²
2023-01-05 17:55:00,-778 mW/m²,-723 mW/m²,-441 mW/m²,-401 mW/m²,-801 mW/m²,0 W/m²
