"Time","Diffus","Global 0°","Global 45°","Global 60°","Global 30°","ClearSky 0° F"
2023-01-19 00:25:00,-546 mW/m²,-461 mW/m²,-1.61 W/m²,-1.09 W/m²,-1.26 W/m²,0 W/m²
2023-01-19 00:30:00,-1.65 W/m²,-1.37 W/m²,-1.72 W/m²,-1.19 W/m²,-1.37 W/m²,0 W/m²
2023-01-19 00:35:00,-2.47 W/m²,-2.05 W/m²,-624 mW/m²,-715 mW/m²,-1.82 W/m²,0 W/m²
2023-01-19 00:40:00,-1.38 W/m²,-1.11 W/m²,-745 mW/m²,-745 mW/m²,-1.63 W/m²,0 W/m²
2023-01-19 00:45:00,-1.51 W/m²,-1.26 W/m²,-1.03 W/m²,-787 mW/m²,-1.38 W/m²,0 W/m²
2023-01-19 00:50:00,-2.29 W/m²,-1.82 W/m²,-969 mW/m²,-749 mW/m²,-1.32 W/m²,0 W/m²
2023-01-19 00:55:00,-1.08 W/m²,-826 mW/m²,-455 mW/m²,-505 mW/m²,-1.26 W/m²,0 W/m²
2023-01-19 01:00:00,-1.28 W/m²,-996 mW/m²,-552 mW/m²,-570 mW/m²,-1.38 W/m²,0 W/m²
2023-01-19 01:05:00,-1.85 W/m²,-1.55 W/m²,-1.24 W/m²,-864 mW/m²,-1.34 W/m²,0 W/m²
2023-01-19 01:10:00,-1.38 W/m²,-1.02 W/m²,-117 mW/m²,-180 mW/m²,-1.02 W/m²,0 W/m²
2023-01-19 01:15:00,-1.35 W/m²,-1.22 W/m²,-1.40 W/m²,-990 mW/m²,-1.18 W/m²,0 W/m²
2023-01-19 01:20:00,-1.82 W/m²,-1.45 W/m²,-679 mW/m²,-608 mW/m²,-1.47 W/m²,0 W/m²
2023-01-19 01:25:00,-1.15 W/m²,-1.04 W/m²,-1.92 W/m²,-1.37 W/m²,-1.48 W/m²,0 W/m²
2023-01-19 01:30:00,-1.08 W/m²,-926 mW/m²,-955 mW/m²,-898 mW/m²,-1.74 W/m²,0 W/m²
2023-01-19 01:35:00,-2.67 W/m²,-2.10 W/m²,-555 mW/m²,-646 mW/m²,-1.89 W/m²,0 W/m²
2023-01-19 01:40:00,-2.60 W/m²,-2.14 W/m²,-1.43 W/m²,-1.13 W/m²,-1.87 W/m²,0 W/m²
2023-01-19 01:45:00,-1.11 W/m²,-1.01 W/m²,-1.34 W/m²,-1.14 W/m²,-2.10 W/m²,0 W/m²
2023-01-19 01:50:00,-1.80 W/m²,-1.39 W/m²,-583 mW/m²,-593 mW/m²,-1.84 W/m²,0 W/m²
2023-01-19 01:55:00,-1.65 W/m²,-1.17 W/m²,-75.8 mW/m²,-153 mW/m²,-1.21 W/m²,0 W/m²
2023-01-19 02:00:00,-1.35 W/m²,-1.09 W/m²,-1.12 W/m²,-780 mW/m²,-1.23 W/m²,0 W/m²
2023-01-19 02:05:00,-1.44 W/m²,-1.16 W/m²,-779 mW/m²,-615 mW/m²,-1.33 W/m²,0 W/m²
2023-01-19 02:10:00,-1.84 W/m²,-1.48 W/m²,-1.02 W/m²,-803 mW/m²,-1.37 W/m²,0 W/m²
2023-01-19 02:15:00,-1.53 W/m²,-1.28 W/m²,-1.20 W/m²,-1.03 W/m²,-1.58 W/m²,0 W/m²
2023-01-19 02:20:00,-1.57 W/m²,-1.28 W/m²,-1.19 W/m²,-948 mW/m²,-1.43 W/m²,0 W/m²
2023-01-19 02:25:00,-2.14 W/m²,-1.78 W/m²,-1.22 W/m²,-1.07 W/m²,-1.91 W/m²,0 W/m²
2023-01-19 02:30:00,-2.17 W/m²,-1.86 W/m²,-1.89 W/m²,-1.63 W/m²,-2.37 W/m²,0 W/m²
2023-01-19 02:35:00,-2.72 W/m²,-2.27 W/m²,-1.68 W/m²,-1.42 W/m²,-2.40 W/m²,0 W/m²
2023-01-19 02:40:00,-1.95 W/m²,-1.52 W/m²,-1.39 W/m²,-1.12 W/m²,-1.79 W/m²,0 W/m²
2023-01-19 02:45:00,-1.77 W/m²,-1.39 W/m²,-1.03 W/m²,-830 mW/m²,-1.35 W/m²,0 W/m²
2023-01-19 02:50:00,-2.00 W/m²,-1.66 W/m²,-1.53 W/m²,-1.22 W/m²,-1.84 W/m²,0 W/m²
2023-01-19 02:55:00,-1.74 W/m²,-1.42 W/m²,-1.04 W/m²,-860 mW/m²,-1.59 W/m²,0 W/m²
2023-01-19 03:00:00,-1.35 W/m²,-1.09 W/m²,-1.04 W/m²,-818 mW/m²,-1.30 W/m²,0 W/m²
2023-01-19 03:05:00,-1.45 W/m²,-1.14 W/m²,-1.07 W/m²,-852 mW/m²,-1.39 W/m²,0 W/m²
2023-01-19 03:10:00,-1.72 W/m²,-1.44 W/m²,-1.29 W/m²,-1.06 W/m²,-1.76 W/m²,0 W/m²
2023-01-19 03:15:00,-2.18 W/m²,-1.81 W/m²,-1.59 W/m²,-1.28 W/m²,-2.13 W/m²,0 W/m²
2023-01-19 03:20:00,-2.44 W/m²,-2.04 W/m²,-1.67 W/m²,-1.39 W/m²,-2.21 W/m²,0 W/m²
2023-01-19 03:25:00,-2.55 W/m²,-2.14 W/m²,-1.63 W/m²,-1.37 W/m²,-2.22 W/m²,0 W/m²
2023-01-19 03:30:00,-2.55 W/m²,-2.07 W/m²,-1.50 W/m²,-1.25 W/m²,-2.02 W/m²,0 W/m²
2023-01-19 03:35:00,-2.32 W/m²,-1.96 W/m²,-1.64 W/m²,-1.46 W/m²,-2.13 W/m²,0 W/m²
2023-01-19 03:40:00,-2.62 W/m²,-2.18 W/m²,-1.65 W/m²,-1.50 W/m²,-2.40 W/m²,0 W/m²
2023-01-19 03:45:00,-3.09 W/m²,-2.65 W/m²,-2.02 W/m²,-1.83 W/m²,-2.80 W/m²,0 W/m²
2023-01-19 03:50:00,-2.73 W/m²,-2.30 W/m²,-1.87 W/m²,-1.60 W/m²,-2.38 W/m²,0 W/m²
2023-01-19 03:55:00,-2.69 W/m²,-2.21 W/m²,-1.68 W/m²,-1.44 W/m²,-2.15 W/m²,0 W/m²
2023-01-19 04:00:00,-2.48 W/m²,-2.09 W/m²,-1.70 W/m²,-1.46 W/m²,-2.26 W/m²,0 W/m²
2023-01-19 04:05:00,-2.79 W/m²,-2.34 W/m²,-1.76 W/m²,-1.54 W/m²,-2.46 W/m²,0 W/m²
2023-01-19 04:10:00,-2.83 W/m²,-2.33 W/m²,-1.86 W/m²,-1.57 W/m²,-2.32 W/m²,0 W/m²
2023-01-19 04:15:00,-2.69 W/m²,-2.25 W/m²,-1.79 W/m²,-1.51 W/m²,-2.27 W/m²,0 W/m²
2023-01-19 04:20:00,-2.68 W/m²,-2.21 W/m²,-1.71 W/m²,-1.46 W/m²,-2.22 W/m²,0 W/m²
2023-01-19 04:25:00,-2.51 W/m²,-2.15 W/m²,-1.65 W/m²,-1.46 W/m²,-2.17 W/m²,0 W/m²
2023-01-19 04:30:00,-2.71 W/m²,-2.30 W/m²,-1.74 W/m²,-1.54 W/m²,-2.24 W/m²,0 W/m²
2023-01-19 04:35:00,-2.34 W/m²,-1.96 W/m²,-1.65 W/m²,-1.48 W/m²,-2.07 W/m²,0 W/m²
2023-01-19 04:40:00,-2.52 W/m²,-2.10 W/m²,-1.52 W/m²,-1.41 W/m²,-2.14 W/m²,0 W/m²
2023-01-19 04:45:00,-2.54 W/m²,-2.15 W/m²,-1.65 W/m²,-1.54 W/m²,-2.28 W/m²,0 W/m²
2023-01-19 04:50:00,-2.40 W/m²,-2.00 W/m²,-1.62 W/m²,-1.43 W/m²,-2.17 W/m²,0 W/m²
2023-01-19 04:55:00,-2.13 W/m²,-1.74 W/m²,-1.37 W/m²,-1.15 W/m²,-1.74 W/m²,0 W/m²
2023-01-19 05:00:00,-1.71 W/m²,-1.49 W/m²,-1.44 W/m²,-1.27 W/m²,-1.94 W/m²,0 W/m²
2023-01-19 05:05:00,-2.06 W/m²,-1.70 W/m²,-1.37 W/m²,-1.23 W/m²,-1.84 W/m²,0 W/m²
2023-01-19 05:10:00,-2.30 W/m²,-1.98 W/m²,-1.50 W/m²,-1.32 W/m²,-2.10 W/m²,0 W/m²
2023-01-19 05:15:00,-2.24 W/m²,-1.90 W/m²,-1.39 W/m²,-1.30 W/m²,-1.92 W/m²,0 W/m²
2023-01-19 05:20:00,-2.22 W/m²,-1.86 W/m²,-1.35 W/m²,-1.27 W/m²,-1.91 W/m²,0 W/m²
2023-01-19 05:25:00,-1.96 W/m²,-1.65 W/m²,-1.35 W/m²,-1.24 W/m²,-1.90 W/m²,0 W/m²
2023-01-19 05:30:00,-2.20 W/m²,-1.89 W/m²,-1.41 W/m²,-1.33 W/m²,-2.13 W/m²,0 W/m²
2023-01-19 05:35:00,-2.10 W/m²,-1.72 W/m²,-1.38 W/m²,-1.23 W/m²,-1.79 W/m²,0 W/m²
2023-01-19 05:40:00,-1.48 W/m²,-1.18 W/m²,-965 mW/m²,-860 mW/m²,-1.23 W/m²,0 W/m²
2023-01-19 05:45:00,-1.34 W/m²,-1.06 W/m²,-789 mW/m²,-665 mW/m²,-1.15 W/m²,0 W/m²
2023-01-19 05:50:00,-1.10 W/m²,-883 mW/m²,-755 mW/m²,-669 mW/m²,-1.06 W/m²,0 W/m²
2023-01-19 05:55:00,-1.08 W/m²,-883 mW/m²,-627 mW/m²,-589 mW/m²,-951 mW/m²,0 W/m²
2023-01-19 06:00:00,-1.17 W/m²,-1.00 W/m²,-758 mW/m²,-646 mW/m²,-1.24 W/m²,0 W/m²
2023-01-19 06:05:00,-1.07 W/m²,-876 mW/m²,-510 mW/m²,-470 mW/m²,-1.02 W/m²,0 W/m²
2023-01-19 06:10:00,-852 mW/m²,-706 mW/m²,-496 mW/m²,-436 mW/m²,-840 mW/m²,0 W/m²
2023-01-19 06:15:00,-993 mW/m²,-826 mW/m²,-496 mW/m²,-478 mW/m²,-985 mW/m²,0 W/m²
2023-01-19 06:20:00,-567 mW/m²,-479 mW/m²,-396 mW/m²,-356 mW/m²,-775 mW/m²,0 W/m²
2023-01-19 06:25:00,-715 mW/m²,-606 mW/m²,-276 mW/m²,-302 mW/m²,-788 mW/m²,0 W/m²
2023-01-19 06:30:00,-935 mW/m²,-773 mW/m²,-362 mW/m²,-367 mW/m²,-994 mW/m²,0 W/m²
2023-01-19 06:35:00,-757 mW/m²,-465 mW/m²,145 mW/m²,119 mW/m²,-557 mW/m²,0 W/m²
2023-01-19 06:40:00,318 mW/m²,599 mW/m²,1.21 W/m²,1.12 W/m²,621 mW/m²,0 W/m²
2023-01-19 06:45:00,1.71 W/m²,1.89 W/m²,2.45 W/m²,2.34 W/m²,1.99 W/m²,0 W/m²
2023-01-19 06:50:00,2.85 W/m²,2.97 W/m²,3.26 W/m²,3.10 W/m²,3.07 W/m²,564 mW/m²
2023-01-19 06:55:00,4.28 W/m²,4.32 W/m²,4.18 W/m²,3.94 W/m²,3.86 W/m²,4.20 W/m²
2023-01-19 07:00:00,6.17 W/m²,6.29 W/m²,6.58 W/m²,5.99 W/m²,6.06 W/m²,10.4 W/m²
2023-01-19 07:05:00,8.22 W/m²,8.34 W/m²,8.58 W/m²,7.79 W/m²,8.18 W/m²,18.3 W/m²
2023-01-19 07:10:00,11.5 W/m²,11.5 W/m²,10.8 W/m²,9.87 W/m²,10.8 W/m²,27.4 W/m²
2023-01-19 07:15:00,13.4 W/m²,13.4 W/m²,11.7 W/m²,10.6 W/m²,11.7 W/m²,37.3 W/m²
2023-01-19 07:20:00,16.5 W/m²,16.4 W/m²,12.5 W/m²,11.0 W/m²,13.1 W/m²,47.9 W/m²
2023-01-19 07:25:00,24.1 W/m²,23.7 W/m²,16.6 W/m²,14.9 W/m²,17.1 W/m²,58.9 W/m²
2023-01-19 07:30:00,34.3 W/m²,33.8 W/m²,24.9 W/m²,22.1 W/m²,27.0 W/m²,70.3 W/m²
2023-01-19 07:35:00,30.4 W/m²,29.9 W/m²,25.4 W/m²,23.4 W/m²,25.9 W/m²,82.0 W/m²
2023-01-19 07:40:00,42.4 W/m²,41.8 W/m²,27.1 W/m²,23.9 W/m²,29.5 W/m²,93.9 W/m²
2023-01-19 07:45:00,44.7 W/m²,44.0 W/m²,39.4 W/m²,36.9 W/m²,40.0 W/m²,106 W/m²
2023-01-19 07:50:00,64.0 W/m²,63.1 W/m²,57.0 W/m²,52.3 W/m²,58.6 W/m²,118 W/m²
2023-01-19 07:55:00,79.9 W/m²,81.9 W/m²,82.9 W/m²,75.2 W/m²,83.4 W/m²,130 W/m²
2023-01-19 08:00:00,75.0 W/m²,73.6 W/m²,61.4 W/m²,54.9 W/m²,64.7 W/m²,142 W/m²
2023-01-19 08:05:00,113 W/m²,111 W/m²,95.5 W/m²,85.5 W/m²,98.9 W/m²,155 W/m²
2023-01-19 08:10:00,137 W/m²,152 W/m²,175 W/m²,160 W/m²,171 W/m²,167 W/m²
2023-01-19 08:15:00,149 W/m²,172 W/m²,218 W/m²,204 W/m²,205 W/m²,179 W/m²
2023-01-19 08:20:00,201 W/m²,342 W/m²,623 W/m²,603 W/m²,569 W/m²,191 W/m²
2023-01-19 08:25:00,214 W/m²,362 W/m²,653 W/m²,631 W/m²,603 W/m²,203 W/m²
2023-01-19 08:30:00,194 W/m²,355 W/m²,679 W/m²,662 W/m²,625 W/m²,214 W/m²
2023-01-19 08:35:00,160 W/m²,239 W/m²,407 W/m²,393 W/m²,394 W/m²,226 W/m²
2023-01-19 08:40:00,124 W/m²,124 W/m²,151 W/m²,141 W/m²,149 W/m²,237 W/m²
2023-01-19 08:45:00,111 W/m²,117 W/m²,143 W/m²,134 W/m²,141 W/m²,249 W/m²
2023-01-19 08:50:00,108 W/m²,107 W/m²,122 W/m²,115 W/m²,120 W/m²,260 W/m²
2023-01-19 08:55:00,131 W/m²,149 W/m²,196 W/m²,189 W/m²,186 W/m²,271 W/m²
2023-01-19 09:00:00,137 W/m²,171 W/m²,252 W/m²,244 W/m²,241 W/m²,281 W/m²
2023-01-19 09:05:00,136 W/m²,144 W/m²,199 W/m²,192 W/m²,192 W/m²,291 W/m²
2023-01-19 09:10:00,117 W/m²,131 W/m²,197 W/m²,193 W/m²,187 W/m²,302 W/m²
2023-01-19 09:15:00,117 W/m²,135 W/m²,198 W/m²,194 W/m²,189 W/m²,311 W/m²
2023-01-19 09:20:00,157 W/m²,175 W/m²,222 W/m²,212 W/m²,212 W/m²,321 W/m²
2023-01-19 09:25:00,149 W/m²,183 W/m²,265 W/m²,256 W/m²,250 W/m²,330 W/m²
2023-01-19 09:30:00,192 W/m²,250 W/m²,358 W/m²,345 W/m²,344 W/m²,339 W/m²
2023-01-19 09:35:00,199 W/m²,374 W/m²,646 W/m²,637 W/m²,583 W/m²,348 W/m²
2023-01-19 09:40:00,201 W/m²,382 W/m²,689 W/m²,684 W/m²,636 W/m²,357 W/m²
2023-01-19 09:45:00,174 W/m²,381 W/m²,693 W/m²,690 W/m²,658 W/m²,365 W/m²
2023-01-19 09:50:00,217 W/m²,448 W/m²,788 W/m²,780 W/m²,721 W/m²,373 W/m²
2023-01-19 09:55:00,197 W/m²,312 W/m²,510 W/m²,503 W/m²,486 W/m²,380 W/m²
2023-01-19 10:00:00,199 W/m²,332 W/m²,540 W/m²,531 W/m²,484 W/m²,387 W/m²
2023-01-19 10:05:00,199 W/m²,278 W/m²,423 W/m²,415 W/m²,423 W/m²,394 W/m²
2023-01-19 10:10:00,234 W/m²,236 W/m²,264 W/m²,248 W/m²,255 W/m²,401 W/m²
2023-01-19 10:15:00,247 W/m²,364 W/m²,560 W/m²,552 W/m²,522 W/m²,407 W/m²
2023-01-19 10:20:00,244 W/m²,293 W/m²,386 W/m²,373 W/m²,389 W/m²,412 W/m²
2023-01-19 10:25:00,236 W/m²,243 W/m²,268 W/m²,251 W/m²,272 W/m²,418 W/m²
2023-01-19 10:30:00,230 W/m²,229 W/m²,232 W/m²,213 W/m²,237 W/m²,423 W/m²
2023-01-19 10:35:00,250 W/m²,248 W/m²,252 W/m²,230 W/m²,254 W/m²,428 W/m²
2023-01-19 10:40:00,214 W/m²,211 W/m²,218 W/m²,201 W/m²,225 W/m²,432 W/m²
2023-01-19 10:45:00,175 W/m²,173 W/m²,193 W/m²,183 W/m²,192 W/m²,436 W/m²
2023-01-19 10:50:00,190 W/m²,197 W/m²,242 W/m²,234 W/m²,234 W/m²,439 W/m²
2023-01-19 10:55:00,256 W/m²,254 W/m²,311 W/m²,301 W/m²,302 W/m²,443 W/m²
2023-01-19 11:00:00,280 W/m²,510 W/m²,861 W/m²,864 W/m²,807 W/m²,445 W/m²
2023-01-19 11:05:00,203 W/m²,491 W/m²,896 W/m²,912 W/m²,838 W/m²,448 W/m²
2023-01-19 11:10:00,200 W/m²,476 W/m²,851 W/m²,867 W/m²,761 W/m²,450 W/m²
2023-01-19 11:15:00,163 W/m²,561 W/m²,1.08 kW/m²,1.11 kW/m²,994 W/m²,452 W/m²
2023-01-19 11:20:00,142 W/m²,547 W/m²,1.09 kW/m²,1.12 kW/m²,995 W/m²,453 W/m²
2023-01-19 11:25:00,153 W/m²,539 W/m²,1.05 kW/m²,1.09 kW/m²,968 W/m²,454 W/m²
2023-01-19 11:30:00,204 W/m²,285 W/m²,451 W/m²,457 W/m²,421 W/m²,454 W/m²
2023-01-19 11:35:00,216 W/m²,326 W/m²,520 W/m²,523 W/m²,509 W/m²,454 W/m²
2023-01-19 11:40:00,263 W/m²,642 W/m²,1.14 kW/m²,1.16 kW/m²,1.04 kW/m²,454 W/m²
2023-01-19 11:45:00,216 W/m²,358 W/m²,575 W/m²,578 W/m²,572 W/m²,453 W/m²
2023-01-19 11:50:00,219 W/m²,296 W/m²,416 W/m²,416 W/m²,368 W/m²,452 W/m²
2023-01-19 11:55:00,245 W/m²,526 W/m²,908 W/m²,931 W/m²,850 W/m²,451 W/m²
2023-01-19 12:00:00,189 W/m²,308 W/m²,477 W/m²,484 W/m²,480 W/m²,449 W/m²
2023-01-19 12:05:00,208 W/m²,388 W/m²,631 W/m²,645 W/m²,561 W/m²,446 W/m²
2023-01-19 12:10:00,199 W/m²,478 W/m²,848 W/m²,876 W/m²,797 W/m²,444 W/m²
2023-01-19 12:15:00,221 W/m²,332 W/m²,487 W/m²,490 W/m²,470 W/m²,441 W/m²
2023-01-19 12:20:00,219 W/m²,306 W/m²,467 W/m²,475 W/m²,468 W/m²,437 W/m²
2023-01-19 12:25:00,146 W/m²,144 W/m²,180 W/m²,178 W/m²,174 W/m²,433 W/m²
2023-01-19 12:30:00,152 W/m²,337 W/m²,595 W/m²,621 W/m²,526 W/m²,429 W/m²
2023-01-19 12:35:00,179 W/m²,491 W/m²,904 W/m²,947 W/m²,841 W/m²,425 W/m²
2023-01-19 12:40:00,192 W/m²,239 W/m²,332 W/m²,335 W/m²,339 W/m²,420 W/m²
2023-01-19 12:45:00,228 W/m²,314 W/m²,485 W/m²,499 W/m²,456 W/m²,414 W/m²
2023-01-19 12:50:00,191 W/m²,252 W/m²,388 W/m²,396 W/m²,367 W/m²,409 W/m²
2023-01-19 12:55:00,130 W/m²,155 W/m²,220 W/m²,223 W/m²,198 W/m²,403 W/m²
2023-01-19 13:00:00,149 W/m²,177 W/m²,263 W/m²,267 W/m²,259 W/m²,396 W/m²
2023-01-19 13:05:00,116 W/m²,154 W/m²,256 W/m²,266 W/m²,236 W/m²,390 W/m²
2023-01-19 13:10:00,140 W/m²,377 W/m²,734 W/m²,778 W/m²,653 W/m²,383 W/m²
2023-01-19 13:15:00,153 W/m²,386 W/m²,736 W/m²,774 W/m²,699 W/m²,375 W/m²
2023-01-19 13:20:00,159 W/m²,328 W/m²,588 W/m²,613 W/m²,547 W/m²,368 W/m²
2023-01-19 13:25:00,163 W/m²,287 W/m²,497 W/m²,519 W/m²,456 W/m²,360 W/m²
2023-01-19 13:30:00,168 W/m²,377 W/m²,685 W/m²,726 W/m²,619 W/m²,351 W/m²
2023-01-19 13:35:00,183 W/m²,385 W/m²,693 W/m²,735 W/m²,640 W/m²,343 W/m²
2023-01-19 13:40:00,202 W/m²,407 W/m²,710 W/m²,747 W/m²,668 W/m²,334 W/m²
2023-01-19 13:45:00,140 W/m²,172 W/m²,238 W/m²,242 W/m²,238 W/m²,324 W/m²
2023-01-19 13:50:00,136 W/m²,134 W/m²,152 W/m²,150 W/m²,147 W/m²,315 W/m²
2023-01-19 13:55:00,140 W/m²,231 W/m²,397 W/m²,425 W/m²,364 W/m²,305 W/m²
2023-01-19 14:00:00,133 W/m²,235 W/m²,418 W/m²,448 W/m²,385 W/m²,295 W/m²
2023-01-19 14:05:00,121 W/m²,225 W/m²,419 W/m²,452 W/m²,367 W/m²,285 W/m²
2023-01-19 14:10:00,120 W/m²,316 W/m²,669 W/m²,740 W/m²,616 W/m²,274 W/m²
2023-01-19 14:15:00,93.7 W/m²,93.9 W/m²,128 W/m²,130 W/m²,124 W/m²,263 W/m²
2023-01-19 14:20:00,69.2 W/m²,68.9 W/m²,90.3 W/m²,93.1 W/m²,83.7 W/m²,252 W/m²
2023-01-19 14:25:00,87.2 W/m²,178 W/m²,374 W/m²,416 W/m²,316 W/m²,241 W/m²
2023-01-19 14:30:00,114 W/m²,266 W/m²,571 W/m²,636 W/m²,509 W/m²,230 W/m²
2023-01-19 14:35:00,137 W/m²,145 W/m²,179 W/m²,180 W/m²,186 W/m²,218 W/m²
2023-01-19 14:40:00,151 W/m²,233 W/m²,403 W/m²,433 W/m²,366 W/m²,207 W/m²
2023-01-19 14:45:00,154 W/m²,155 W/m²,179 W/m²,176 W/m²,178 W/m²,195 W/m²
2023-01-19 14:50:00,132 W/m²,178 W/m²,277 W/m²,293 W/m²,256 W/m²,183 W/m²
2023-01-19 14:55:00,117 W/m²,120 W/m²,147 W/m²,146 W/m²,144 W/m²,171 W/m²
2023-01-19 15:00:00,97.4 W/m²,99.5 W/m²,135 W/m²,138 W/m²,126 W/m²,159 W/m²
2023-01-19 15:05:00,76.1 W/m²,86.3 W/m²,124 W/m²,129 W/m²,119 W/m²,147 W/m²
2023-01-19 15:10:00,49.7 W/m²,49.1 W/m²,51.4 W/m²,48.8 W/m²,51.4 W/m²,134 W/m²
2023-01-19 15:15:00,33.6 W/m²,33.3 W/m²,35.5 W/m²,33.1 W/m²,34.7 W/m²,122 W/m²
2023-01-19 15:20:00,33.4 W/m²,33.0 W/m²,29.3 W/m²,27.1 W/m²,28.9 W/m²,110 W/m²
2023-01-19 15:25:00,46.2 W/m²,45.6 W/m²,37.0 W/m²,33.9 W/m²,38.2 W/m²,98.1 W/m²
2023-01-19 15:30:00,40.8 W/m²,40.2 W/m²,34.6 W/m²,32.6 W/m²,35.4 W/m²,86.1 W/m²
2023-01-19 15:35:00,33.9 W/m²,33.6 W/m²,33.3 W/m²,32.9 W/m²,32.8 W/m²,74.4 W/m²
2023-01-19 15:40:00,25.6 W/m²,25.5 W/m²,24.8 W/m²,24.4 W/m²,24.3 W/m²,62.9 W/m²
2023-01-19 15:45:00,22.8 W/m²,22.6 W/m²,20.1 W/m²,19.5 W/m²,19.7 W/m²,51.7 W/m²
2023-01-19 15:50:00,19.8 W/m²,19.4 W/m²,15.6 W/m²,14.8 W/m²,15.9 W/m²,40.9 W/m²
2023-01-19 15:55:00,13.9 W/m²,14.1 W/m²,13.8 W/m²,14.0 W/m²,13.4 W/m²,30.8 W/m²
2023-01-19 16:00:00,9.78 W/m²,9.65 W/m²,8.38 W/m²,7.91 W/m²,7.84 W/m²,21.4 W/m²
2023-01-19 16:05:00,9.12 W/m²,9.04 W/m²,7.95 W/m²,7.75 W/m²,7.47 W/m²,13.0 W/m²
2023-01-19 16:10:00,9.13 W/m²,9.01 W/m²,8.61 W/m²,8.25 W/m²,8.12 W/m²,6.14 W/m²
2023-01-19 16:15:00,4.04 W/m²,4.00 W/m²,4.88 W/m²,4.84 W/m²,3.77 W/m²,1.44 W/m²
2023-01-19 16:20:00,1.95 W/m²,2.00 W/m²,3.20 W/m²,3.35 W/m²,2.15 W/m²,12.1 mW/m²
2023-01-19 16:25:00,649 mW/m²,784 mW/m²,1.66 W/m²,1.98 W/m²,763 mW/m²,0 W/m²
2023-01-19 16:30:00,-1.27 W/m²,-865 mW/m²,269 mW/m²,485 mW/m²,-788 mW/m²,0 W/m²
2023-01-19 16:35:00,-2.54 W/m²,-1.99 W/m²,-989 mW/m²,-849 mW/m²,-2.23 W/m²,0 W/m²
2023-01-19 16:40:00,-2.83 W/m²,-2.31 W/m²,-1.33 W/m²,-1.17 W/m²,-2.59 W/m²,0 W/m²
2023-01-19 16:45:00,-3.28 W/m²,-2.73 W/m²,-1.77 W/m²,-1.57 W/m²,-3.11 W/m²,0 W/m²
2023-01-19 16:50:00,-3.74 W/m²,-3.10 W/m²,-1.89 W/m²,-1.76 W/m²,-3.34 W/m²,0 W/m²
2023-01-19 16:55:00,-3.48 W/m²,-2.74 W/m²,-1.58 W/m²,-1.50 W/m²,-2.86 W/m²,0 W/m²
2023-01-19 17:00:00,-3.54 W/m²,-2.79 W/m²,-1.28 W/m²,-1.40 W/m²,-2.85 W/m²,0 W/m²
2023-01-19 17:05:00,-3.43 W/m²,-2.74 W/m²,-1.51 W/m²,-1.50 W/m²,-3.26 W/m²,0 W/m²
2023-01-19 17:10:00,-2.86 W/m²,-2.04 W/m²,-1.01 W/m²,-1.09 W/m²,-2.39 W/m²,0 W/m²
2023-01-19 17:15:00,-2.30 W/m²,-1.58 W/m²,-455 mW/m²,-677 mW/m²,-1.93 W/m²,0 W/m²
2023-01-19 17:20:00,-1.67 W/m²,-1.09 W/m²,-293 mW/m²,-447 mW/m²,-1.44 W/m²,0 W/m²
2023-01-19 17:25:00,-1.37 W/m²,-833 mW/m²,-179 mW/m²,-329 mW/m²,-1.28 W/m²,0 W/m²
2023-01-19 17:30:00,-1.63 W/m²,-1.01 W/m²,-334 mW/m²,-363 mW/m²,-1.30 W/m²,0 W/m²
2023-01-19 17:35:00,-2.50 W/m²,-2.00 W/m²,-1.01 W/m²,-883 mW/m²,-2.41 W/m²,0 W/m²
2023-01-19 17:40:00,-3.31 W/m²,-2.74 W/m²,-1.57 W/m²,-1.33 W/m²,-3.05 W/m²,0 W/m²
2023-01-19 17:45:00,-3.22 W/m²,-2.89 W/m²,-1.74 W/m²,-1.64 W/m²,-3.65 W/m²,0 W/m²
2023-01-19 17:50:00,-2.67 W/m²,-2.30 W/m²,-1.42 W/m²,-1.28 W/m²,-2.67 W/m²,0 W/m²
2023-01-19 17:55:00,-1.94 W/m²,-1.56 W/m²,-810 mW/m²,-619 mW/m²,-1.48 W/m²,0 W/m²
2023-01-19 18:00:00,-2.14 W/m²,-1.78 W/m²,-931 mW/m²,-753 mW/m²,-1.59 W/m²,0 W/m²
2023-01-19 18:05:00,-2.47 W/m²,-2.06 W/m²,-1.25 W/m²,-1.02 W/m²,-1.76 W/m²,0 W/m²
2023-01-19 18:10:00,-2.71 W/m²,-2.34 W/m²,-1.31 W/m²,-990 mW/m²,-1.98 W/m²,0 W/m²
2023-01-19 18:15:00,-2.55 W/m²,-2.25 W/m²,-1.39 W/m²,-1.13 W/m²,-2.34 W/m²,0 W/m²
2023-01-19 18:20:00,-2.94 W/m²,-2.57 W/m²,-1.55 W/m²,-1.29 W/m²,-2.47 W/m²,0 W/m²
2023-01-19 18:25:00,-2.98 W/m²,-2.62 W/m²,-1.68 W/m²,-1.43 W/m²,-2.78 W/m²,0 W/m²
2023-01-19 18:30:00,-3.14 W/m²,-2.68 W/m²,-1.67 W/m²,-1.33 W/m²,-2.55 W/m²,0 W/m²
2023-01-19 18:35:00,-2.87 W/m²,-2.55 W/m²,-1.72 W/m²,-1.40 W/m²,-2.59 W/m²,0 W/m²
2023-01-19 18:40:00,-3.15 W/m²,-2.71 W/m²,-1.66 W/m²,-1.31 W/m²,-2.63 W/m²,0 W/m²
