Time,date,hour,hour_sin,hour_cos,timestep,day_of_year,doy_sin,doy_cos,Diffus_kW,Global0_kW,Global45_kW,Global60_kW,Global30_kW,ClearSky0_kW
2023-01-25 07:15:00,2023-01-25,7,0.9659258262890683,-0.25881904510252063,3,25,0.4171936026123168,0.9088176373395029,0.0149,0.015300000000000001,0.014,0.0124,0.0128,0.047299999999999995
2023-01-25 07:20:00,2023-01-25,7,0.9659258262890683,-0.25881904510252063,4,25,0.4171936026123168,0.9088176373395029,0.0215,0.0219,0.0193,0.0171,0.019,0.0586
2023-01-25 07:25:00,2023-01-25,7,0.9659258262890683,-0.25881904510252063,5,25,0.4171936026123168,0.9088176373395029,0.030699999999999998,0.031100000000000003,0.0269,0.0238,0.027399999999999997,0.0703
2023-01-25 07:30:00,2023-01-25,7,0.9659258262890683,-0.25881904510252063,6,25,0.4171936026123168,0.9088176373395029,0.041100000000000005,0.041299999999999996,0.0347,0.0308,0.036,0.08220000000000001
2023-01-25 07:35:00,2023-01-25,7,0.9659258262890683,-0.25881904510252063,7,25,0.4171936026123168,0.9088176373395029,0.046799999999999994,0.046700000000000005,0.039200000000000006,0.0348,0.040600000000000004,0.09440000000000001
2023-01-25 07:40:00,2023-01-25,7,0.9659258262890683,-0.25881904510252063,8,25,0.4171936026123168,0.9088176373395029,0.046,0.0458,0.039,0.0349,0.040299999999999996,0.107
2023-01-25 07:45:00,2023-01-25,7,0.9659258262890683,-0.25881904510252063,9,25,0.4171936026123168,0.9088176373395029,0.045399999999999996,0.045200000000000004,0.038,0.034,0.0394,0.119
2023-01-25 07:50:00,2023-01-25,7,0.9659258262890683,-0.25881904510252063,10,25,0.4171936026123168,0.9088176373395029,0.0492,0.0489,0.0395,0.0349,0.041,0.132
2023-01-25 07:55:00,2023-01-25,7,0.9659258262890683,-0.25881904510252063,11,25,0.4171936026123168,0.9088176373395029,0.055600000000000004,0.0551,0.0436,0.0384,0.0456,0.144
2023-01-25 08:00:00,2023-01-25,8,0.8660254037844387,-0.4999999999999998,0,25,0.4171936026123168,0.9088176373395029,0.062299999999999994,0.0616,0.0515,0.045899999999999996,0.053200000000000004,0.157
2023-01-25 08:05:00,2023-01-25,8,0.8660254037844387,-0.4999999999999998,1,25,0.4171936026123168,0.9088176373395029,0.0687,0.068,0.061200000000000004,0.055,0.0626,0.169
2023-01-25 08:10:00,2023-01-25,8,0.8660254037844387,-0.4999999999999998,2,25,0.4171936026123168,0.9088176373395029,0.0688,0.0682,0.060899999999999996,0.0551,0.063,0.182
2023-01-25 08:15:00,2023-01-25,8,0.8660254037844387,-0.4999999999999998,3,25,0.4171936026123168,0.9088176373395029,0.0692,0.0685,0.0594,0.0536,0.0616,0.194
2023-01-25 08:20:00,2023-01-25,8,0.8660254037844387,-0.4999999999999998,4,25,0.4171936026123168,0.9088176373395029,0.0787,0.07790000000000001,0.0635,0.056299999999999996,0.06720000000000001,0.207
2023-01-25 08:25:00,2023-01-25,8,0.8660254037844387,-0.4999999999999998,5,25,0.4171936026123168,0.9088176373395029,0.0879,0.0869,0.068,0.0594,0.0724,0.219
2023-01-25 08:30:00,2023-01-25,8,0.8660254037844387,-0.4999999999999998,6,25,0.4171936026123168,0.9088176373395029,0.089,0.0879,0.0679,0.0603,0.0729,0.231
